rcept_no,reprt_code,bsns_year,sj_div,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,ord,currency
20220315001026,11011,2021,BS,dart_OtherCurrentAssets,기타유동자산,-,제 2 기,456931000000,7,KRW
20220315001026,11011,2021,BS,ifrs-full_Inventories,재고자산,-,제 2 기,3895803000000,8,KRW
20220315001026,11011,2021,BS,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정자산,-,제 2 기,,9,KRW
20220315001026,11011,2021,BS,ifrs-full_NoncurrentAssets,비유동자산,-,제 2 기,14228310000000,10,KRW
20220315001026,11011,2021,BS,-표준계정코드 미사용-,장기매출채권,-,제 2 기,67055000000,11,KRW
20220315001026,11011,2021,BS,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,기타장기수취채권,-,제 2 기,92271000000,12,KRW
20220315001026,11011,2021,BS,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 2 기,193820000000,13,KRW
20220315001026,11011,2021,BS,ifrs-full_InvestmentsInAssociates,관계기업 및 공동기업투자자산,-,제 2 기,225567000000,14,KRW
20220315001026,11011,2021,BS,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 2 기,1855198000000,15,KRW
20220315001026,11011,2021,BS,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 2 기,11050777000000,16,KRW
20220315001026,11011,2021,BS,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 2 기,455360000000,17,KRW
20220315001026,11011,2021,BS,ifrs-full_InvestmentProperty,투자부동산,-,제 2 기,224325000000,18,KRW
20220315001026,11011,2021,BS,dart_OtherNonCurrentAssets,기타비유동자산,-,제 2 기,63937000000,19,KRW
20220315001026,11011,2021,BS,ifrs-full_Assets,자산총계,-,제 2 기,23764137000000,20,KRW
20220315001026,11011,2021,BS,ifrs-full_CurrentLiabilities,유동부채,-,제 2 기,9474017000000,22,KRW
20220315001026,11011,2021,BS,-표준계정코드 미사용-,매입채무,-,제 2 기,2177736000000,23,KRW
20220315001026,11011,2021,BS,ifrs-full_TradeAndOtherCurrentPayables,기타지급채무,-,제 2 기,2799603000000,24,KRW
20220315001026,11011,2021,BS,-표준계정코드 미사용-,차입금,-,제 2 기,2203376000000,25,KRW
20220315001026,11011,2021,BS,ifrs-full_CurrentProvisions,유동성충당부채,-,제 2 기,1527476000000,26,KRW
20220315001026,11011,2021,BS,dart_PaymentsOfIncomeTaxesPayable,미지급법인세,-,제 2 기,155467000000,27,KRW
20220315001026,11011,2021,BS,dart_OtherCurrentLiabilities,기타유동부채,-,제 2 기,610359000000,28,KRW
20220315001026,11011,2021,BS,-표준계정코드 미사용-,매각예정부채,-,제 2 기,,29,KRW
20220315001026,11011,2021,BS,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 2 기,5547747000000,30,KRW
20220315001026,11011,2021,BS,dart_LongTermTradeAndOtherNonCurrentPayables,기타장기지급채무,-,제 2 기,10672000000,31,KRW
20220315001026,11011,2021,BS,-표준계정코드 미사용-,차입금,-,제 2 기,4765817000000,32,KRW
20220315001026,11011,2021,BS,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,-,제 2 기,126000000,33,KRW
20220315001026,11011,2021,BS,ifrs-full_NoncurrentProvisions,비유동성충당부채,-,제 2 기,580539000000,34,KRW
20220315001026,11011,2021,BS,dart_PostemploymentBenefitObligations,순확정급여부채,-,제 2 기,202000000,35,KRW
20220315001026,11011,2021,BS,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 2 기,59168000000,36,KRW
20220315001026,11011,2021,BS,dart_OtherNonCurrentLiabilities,기타비유동부채,-,제 2 기,131223000000,37,KRW
20220315001026,11011,2021,BS,ifrs-full_Liabilities,부채총계,-,제 2 기,15021764000000,38,KRW
20220315001026,11011,2021,BS,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 2 기,7966116000000,40,KRW
20220315001026,11011,2021,BS,ifrs-full_IssuedCapital,자본금,-,제 2 기,100000000000,41,KRW
20220315001026,11011,2021,BS,dart_CapitalSurplus,자본잉여금,-,제 2 기,7122437000000,42,KRW
20220315001026,11011,2021,BS,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 2 기,406092000000,43,KRW
20220315001026,11011,2021,BS,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 2 기,337587000000,44,KRW
20220315001026,11011,2021,BS,ifrs-full_NoncontrollingInterests,비지배지분,-,제 2 기,776257000000,45,KRW
20220315001026,11011,2021,BS,ifrs-full_Equity,자본총계,-,제 2 기,8742373000000,46,KRW
20220315001026,11011,2021,BS,ifrs-full_EquityAndLiabilities,부채와 자본총계,-,제 2 기,23764137000000,47,KRW
20220315001026,11011,2021,IS,ifrs-full_Revenue,매출,-,제 2 기,17851906000000,0,KRW
20220315001026,11011,2021,IS,ifrs-full_CostOfSales,매출원가,-,제 2 기,13953123000000,1,KRW
20220315001026,11011,2021,IS,ifrs-full_GrossProfit,매출총이익,-,제 2 기,3898783000000,2,KRW
20220315001026,11011,2021,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와 관리비,-,제 2 기,3130313000000,3,KRW
20220315001026,11011,2021,IS,dart_OperatingIncomeLoss,영업이익(손실),-,제 2 기,768470000000,4,KRW
20220315001026,11011,2021,IS,ifrs-full_FinanceIncome,금융수익,-,제 2 기,339996000000,5,KRW
20220315001026,11011,2021,IS,ifrs-full_FinanceCosts,금융비용,-,제 2 기,295258000000,6,KRW
20220315001026,11011,2021,IS,-표준계정코드 미사용-,지분법손익,-,제 2 기,-11556000000,7,KRW
20220315001026,11011,2021,IS,dart_OtherGains,기타영업외수익,-,제 2 기,465006000000,8,KRW
20220315001026,11011,2021,IS,dart_OtherLosses,기타영업외비용,-,제 2 기,489474000000,9,KRW
20220315001026,11011,2021,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 2 기,777184000000,10,KRW
20220315001026,11011,2021,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,제 2 기,76523000000,11,KRW
20220315001026,11011,2021,IS,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),-,제 2 기,700661000000,12,KRW
20220315001026,11011,2021,IS,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업이익(손실),-,제 2 기,229207000000,13,KRW
20220315001026,11011,2021,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,제 2 기,929868000000,14,KRW
20220315001026,11011,2021,IS,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 2 기,792519000000,16,KRW
20220315001026,11011,2021,IS,-표준계정코드 미사용-,계속영업이익(손실),-,제 2 기,607343000000,17,KRW
20220315001026,11011,2021,IS,-표준계정코드 미사용-,중단영업이익,-,제 2 기,185176000000,18,KRW
20220315001026,11011,2021,IS,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,제 2 기,137349000000,19,KRW
20220315001026,11011,2021,IS,-표준계정코드 미사용-,계속영업이익,-,제 2 기,93318000000,20,KRW
20220315001026,11011,2021,IS,-표준계정코드 미사용-,중단영업이익,-,제 2 기,44031000000,21,KRW
20220315001026,11011,2021,IS,-표준계정코드 미사용-,보통주 기본 및 희석주당이익(손실),-,제 2 기,3963,23,KRW
20220315001026,11011,2021,IS,-표준계정코드 미사용-,보통주 기본 및 희석주당계속영업이익(손실),-,제 2 기,3036,24,KRW
20220315001026,11011,2021,CIS,ifrs-full_ProfitLoss,당기순이익(손실),-,제 2 기,929868000000,0,KRW
20220315001026,11011,2021,CIS,ifrs-full_OtherComprehensiveIncome,기타포괄손익(손실),-,제 2 기,508505000000,1,KRW
20220315001026,11011,2021,CIS,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류되지 않는항목,-,제 2 기,1825000000,2,KRW
20220315001026,11011,2021,CIS,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,-,제 2 기,-2578000000,3,KRW
20220315001026,11011,2021,CIS,-표준계정코드 미사용-,기타포괄손익-공정가치금융자산 손익,-,제 2 기,5104000000,4,KRW
20220315001026,11011,2021,CIS,-표준계정코드 미사용-,기타포괄손익 법인세효과,-,제 2 기,-701000000,5,KRW
20220315001026,11011,2021,CIS,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류될 수 있는 항목,-,제 2 기,506680000000,6,KRW
20220315001026,11011,2021,CIS,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이,-,제 2 기,481282000000,7,KRW
20220315001026,11011,2021,CIS,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피,-,제 2 기,-18082000000,8,KRW
20220315001026,11011,2021,CIS,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,공동기업 및 관계기업 기타포괄손익에 대한 지분,-,제 2 기,4197000000,9,KRW
20220315001026,11011,2021,CIS,-표준계정코드 미사용-,기타포괄손익 법인세효과,-,제 2 기,39283000000,10,KRW
20220315001026,11011,2021,CIS,ifrs-full_ComprehensiveIncome,당기 총포괄이익(손실),-,제 2 기,1438373000000,11,KRW
20220315001026,11011,2021,CIS,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 2 기,1195531000000,13,KRW
20220315001026,11011,2021,CIS,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 2 기,242842000000,14,KRW
20220315001026,11011,2021,CF,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,-,제 2 기,978585000000,0,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,영업으로부터 창출된 현금흐름,-,제 2 기,1575868000000,1,KRW
20220315001026,11011,2021,CF,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,-,제 2 기,19616000000,2,KRW
20220315001026,11011,2021,CF,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,-,제 2 기,71210000000,3,KRW
20220315001026,11011,2021,CF,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 납부(환급),-,제 2 기,545689000000,4,KRW
20220315001026,11011,2021,CF,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,-,제 2 기,-2178121000000,5,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,투자활동으로 인한 현금유입액,-,제 2 기,1759193000000,6,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,기타수취채권의 감소,-,제 2 기,614400000000,7,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,기타장기수취채권의 감소,-,제 2 기,86206000000,8,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,관계기업 및 공동기업 투자자산의 처분,-,제 2 기,28377000000,9,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,유형자산의 처분,-,제 2 기,59100000000,10,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,무형자산의 처분,-,제 2 기,1000000,11,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,정부보조금의 수취,-,제 2 기,348545000000,12,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,사업양도로 인한 현금유입,-,제 2 기,622564000000,13,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,투자활동으로 인한 현금유출액,-,제 2 기,-3937314000000,14,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,기타수취채권의 증가,-,제 2 기,-11755000000,15,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,기타장기수취채권의 증가,-,제 2 기,-83165000000,16,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,관계기업 및 공동기업 투자자산의 취득,-,제 2 기,-209132000000,17,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,금융상품의 취득,-,제 2 기,-116285000000,18,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,유형자산의 취득,-,제 2 기,-3462890000000,19,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,무형자산의 취득,-,제 2 기,-53517000000,20,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,사업결합,-,제 2 기,-570000000,21,KRW
20220315001026,11011,2021,CF,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 현금흐름,-,제 2 기,882835000000,22,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,재무활동으로 인한 현금유입액,-,제 2 기,2229231000000,23,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,차입금의 증가,-,제 2 기,1640170000000,24,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,비지배지분에 의한 자본납입,-,제 2 기,589061000000,25,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,재무활동으로 인한 현금유출액,-,제 2 기,-1346396000000,26,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,차입금의 상환,-,제 2 기,-1083877000000,27,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,주식발행비,-,제 2 기,,28,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,종속기업의 자기주식 취득,-,제 2 기,-197603000000,29,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,유상감자,-,제 2 기,-64916000000,30,KRW
20220315001026,11011,2021,CF,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금 및 현금성자산의 감소,-,제 2 기,-316701000000,31,KRW
20220315001026,11011,2021,CF,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초 현금및현금성자산,-,제 2 기,1493145000000,32,KRW
20220315001026,11011,2021,CF,-표준계정코드 미사용-,현금 및 현금성자산의 환율변동효과,-,제 2 기,106436000000,33,KRW
20220315001026,11011,2021,CF,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 2 기,1282880000000,34,KRW
20220315001026,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 2 기,7565405000000,1,KRW
20220315001026,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|비지배지분 [member],제 2 기,685790000000,1,KRW
20220315001026,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주 지분,제 2 기,6879615000000,1,KRW
20220315001026,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 2 기,1205000000,1,KRW
20220315001026,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주 지분|이익잉여금(결손금),제 2 기,-453058000000,1,KRW
20220315001026,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주 지분|자본금 [member],제 2 기,100000000000,1,KRW
20220315001026,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주 지분|자본잉여금 [member],제 2 기,7231468000000,1,KRW
20220315001026,11011,2021,SCE,-표준계정코드 미사용-,당기순이익(손실),연결재무제표 [member],제 2 기,929868000000,3,KRW
20220315001026,11011,2021,SCE,-표준계정코드 미사용-,당기순이익(손실),자본 [member]|비지배지분 [member],제 2 기,137349000000,3,KRW
20220315001026,11011,2021,SCE,-표준계정코드 미사용-,당기순이익(손실),자본 [member]|지배기업 소유주 지분,제 2 기,792519000000,3,KRW
20220315001026,11011,2021,SCE,-표준계정코드 미사용-,당기순이익(손실),자본 [member]|지배기업 소유주 지분|이익잉여금(결손금),제 2 기,792519000000,3,KRW
20220315001026,11011,2021,SCE,-표준계정코드 미사용-,순확정급여부채의 재측정요소,연결재무제표 [member],제 2 기,-1874000000,4,KRW
20220315001026,11011,2021,SCE,-표준계정코드 미사용-,순확정급여부채의 재측정요소,자본 [member]|지배기업 소유주 지분,제 2 기,-1874000000,4,KRW
20220315001026,11011,2021,SCE,-표준계정코드 미사용-,순확정급여부채의 재측정요소,자본 [member]|지배기업 소유주 지분|이익잉여금(결손금),제 2 기,-1874000000,4,KRW
20220315001026,11011,2021,SCE,-표준계정코드 미사용-,해외사업장환산외환차이,연결재무제표 [member],제 2 기,514108000000,5,KRW
20220315001026,11011,2021,SCE,-표준계정코드 미사용-,해외사업장환산외환차이,자본 [member]|비지배지분 [member],제 2 기,105500000000,5,KRW
20220315001026,11011,2021,SCE,-표준계정코드 미사용-,해외사업장환산외환차이,자본 [member]|지배기업 소유주 지분,제 2 기,408608000000,5,KRW
20220315001026,11011,2021,SCE,-표준계정코드 미사용-,해외사업장환산외환차이,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 2 기,408608000000,5,KRW
20220315001026,11011,2021,SCE,-표준계정코드 미사용-,기타포괄손익-공정가치금융자산 손익,연결재무제표 [member],제 2 기,3700000000,6,KRW
20220315001026,11011,2021,SCE,-표준계정코드 미사용-,기타포괄손익-공정가치금융자산 손익,자본 [member]|지배기업 소유주 지분,제 2 기,3700000000,6,KRW
